id,stratum,trigger_labels,other_labels_true,lexicon_hit,identity_term_present,p_toxic,p_severe_toxic,p_obscene,p_threat,p_insult,p_identity_hate,text,preread_verdict,preread_reason,human_verdict,human_note,human_changed
aabcde8034b1e82c,lex/none,toxic,,True,0,0.9952839142265922,0.0200222382874442,0.5134183449127483,0.0030022343093624,0.8542926038249733,0.0093323414988211,"== you're a loser! == 

 why do you delete stuff when it is not complete?  you suck and should not be on wikipedia",toxic,"'you're a loser, you suck'",toxic,,False
bbd02a499aff7e29,nolex/none,toxic,,False,0,0.9952832179152418,0.0289566795308452,0.6038718340840983,0.0025976490535586,0.0170142593102007,0.0240933151412873,"sex 
 == hello ==",clean,"vandalism, not abusive",clean,,False
9826bd7a912943f8,nolex/none,toxic,,False,0,0.9952128545137278,0.073293852985555,0.2962449747881384,0.0050025080744275,0.9002668371889764,0.9431653050074228,FRUEH IS A NAZI!,toxic,'X IS A NAZI',toxic,,False
207652784497095d,lex/none,toxic,,True,0,0.9948459300554764,0.0606538014572026,0.4950443787012243,0.011796137050835,0.9752247690435224,0.0215266579527663,"You're just a loser, aren't you?",toxic,'you're a loser',toxic,,False
bbf9b72e5cb827a7,lex/none,toxic,,True,0,0.994720445691906,0.0316080159243227,0.9633322231429682,0.0015487194549549,0.1405877639096201,0.0059992556469595,"Benjamin Button Post: 

 Fuck you Widr! My edit was extremely constructive. The directors have it wrong. Jon Goldstein REALLY IS Benjamin Button! Please change my edit back and eat my shit... 

 Thanks, 
 Dr. Jamal Jamal",toxic,directed profanity,toxic,,False
20638ca48361a1b7,lex/none,toxic,,True,0,0.9940818436558424,0.0080179602022986,0.9978693939772192,0.0007168122641073,0.228916686310981,0.0335861360113147,Cool story bro'. What the fuck does it have to do with anything?,borderline,"'what the fuck', mild",toxic,,True
8165b28cff4008b4,nolex/none,toxic,,False,0,0.9940651518222614,0.0195986526014559,0.4571301671479841,0.0090567252666718,0.5150477731937572,0.0596804080607462,"== what the hell? == 

 why did you delete my edit! I WAS EXPRESSING MY OPINION!! YOU ARE RACIST!!!",borderline,"accuses of racism, no insult",toxic,,True
8939416b6af552cb,nolex/none,toxic,,False,0,0.9936337427111194,0.0181026946691546,0.7631528002425935,0.0013682671719443,0.6982305305675204,0.0350057175294441,"Why are you people SO lame? This is why Wikipedia isn't allowed as a legitimate academic source, and while people like me will NEVER contribute to it. You are just a bunch of limp computer dicks trolling around this site hassling people that spend more time with girls than learning how to program Wikipedia. You have no voice in society, sir. And that is a truth that you can never block. Put that on your barnstar... 

 I'm not even aloud to call you all limp dicks on my own damn page?!?!?!?! Free Speech much, hump job? Get bent! And stick you're worthless privately owned law school up your retired POG ass. Your students couldn't pass the baby-bar if the Chief Justice took it for them. Infantry!",toxic,'limp computer dicks',toxic,,False
9ae05c652a85b869,lex/none,toxic,,True,0,0.9936039868155734,0.1179369245561022,0.9513953447875968,0.0011724654889263,0.9153350446811352,0.0310637517379506,"Big Dumb Object,",clean,sci-fi term 'Big Dumb Object',clean,,False
391ac25180bf7947,lex/other,toxic,insult,True,0,0.9935427331296204,0.0038518434509885,0.3281452222534695,0.0012699188276724,0.609806742172121,0.0434322777604939,More like what some stupid magazine like circus calls it.,clean,'stupid magazine',clean,,False
3f39d689ae24c20a,nolex/none,toxic,,False,0,0.9932479482502948,0.054793899102772,0.1474176131054919,0.0022534051248869,0.7980552458953938,0.0097440372699867,", you are a COWARD!",toxic,'you are a COWARD',toxic,,False
6016b3e5619ce739,lex/none,toxic,,True,0,0.9930862174334842,0.0049753072540011,0.3059735939768462,0.0021490841335692,0.4704490289962881,0.0524716913092285,::::::::I'm not the one who's claiming whoever doesn't speak English is stupid.,clean,neutral statement,clean,,False
d9d3473752af0345,lex/none,toxic,,True,0,0.9928978695263933,0.0138358991665107,0.9710173742248152,0.0037870783098859,0.7667795222178573,0.0116114889917575,: You should have a little more respect for doing things properly. You've made the fucking page look stupid with duplicate dates; twice. Go read the documentation and get a clue. Happy editing.,toxic,"'fucking page look stupid, get a clue'",toxic,,False
62562e4931983469,lex/none,toxic,,True,0,0.9928730263203212,0.0088551651628779,0.7209804843318803,0.0019760215456856,0.53019334290127,0.0061805392521411,"==Stop the stupid edit wars== 

 Seriously, decide what it says, and just keep it. Stop freaking changing it back and fourth. 

 Also, side note, stop adding pointless information, dumb shit, and otherwise irrelevant information. I've finally cleaned the article up, don't screw it up again. Add information thats actually about Den'ou.",borderline,'dumb shit' about content,toxic,,True
f3bbf1a2bfdf1361,lex/none,toxic,,True,0,0.9926013472048728,0.0266687949107234,0.9073055576336034,0.0019262601916604,0.2265761466620981,0.010989739875451,::That's because a bunch of pricks e.g. WP Admins don't know what they're fucking talking about.,toxic,'pricks' at admins,toxic,,False
59581cdba9297d11,lex/none,toxic,,True,0,0.9923993683294594,0.0307081479504822,0.9793998399545872,0.0025440537806094,0.5570445515131975,0.0133840045262932,"== YOU suck == 
 YOU SUCK ~~~~Insert non-formatted text here",toxic,'YOU SUCK',toxic,,False
31c246e71776c762,lex/none,toxic,,True,0,0.9923833173051916,0.0089484943248981,0.860198137413362,0.003216850909775,0.3316585819897873,0.0103389327105858,:Remove libelous crap.,clean,edit summary,clean,,False
e549929bd1612279,lex/other,toxic,insult,True,0,0.9922595323520366,0.0034732912627496,0.2463119557382543,0.0009801386559668,0.6593862990525758,0.0428238289521416,I still can't believe Casey is for real. He sounds too dumb / silly / stupid to be so. I believe he's part of a viral campaign.,borderline,calls a public figure dumb,borderline,,False
6531294787a9af64,lex/none,toxic,,True,0,0.992139574928174,0.0036197329971919,0.5615043123514593,0.0007617859121859,0.1670927077012003,0.0057896677066457,""" 

 == Guess what == 

 You, GJC, Colection, and Beeblebrox suck DUCK BUTT! Why can't you see this is not vandalism? I hope my edits get restored and I become un""""banned"""" (WHY?! This is STUPID!). I also hope you guys get this though your fat heads and the articles are restored, THEN protected. The Teletubbies are a massive vandal target anyway because they're the tubbstrurs. And even though I edit the Mighty B article I HATE that show, I just like the article, or did untill you were stupid enough to spilt the episodes and characters when it's not neccery. Really, that is just stupid. And you've ruined the article because now it's not that long. Spilting the episodes maybe BUT THE CHARACTERS?! My God! And that show sucks duck butt too, you know that, right? Do you really actually LIKE that show? It's stupid and that's why it needs protection. And it was vandalised back in May, no protection, requested, and then it gets protected JUST BECAUSE OF THIS?! Ble... and I'm not the same person who said it premires on Teletoon in Febuary, OR the same person who said Prince John lusts... WHY WOULD I SAY THAT?! I didn't even know what it ment untill I looked it up... NanoBott was the user, they were a sock of someone else, not me, they were blocked for that. See their userpage.   """,toxic,insults + 'fat heads',toxic,,False
5c7ad0d17d4fedd6,nolex/none,toxic,,False,0,0.9921032550746128,0.0221982344251083,0.967774685243068,0.0350129354295647,0.7126988029257013,0.0090868545149791,":If you do not laugh your ass off, you quite possibly may not be a human being.",clean,idiom,clean,,False
7fa1229dec09cfbf,nolex/none,toxic,,False,0,0.9920525777004826,0.0849208731333308,0.359798671770541,0.0189110580881552,0.2410310670626993,0.3199737483866935,I hate my life.,clean,self-directed,clean,,False
816918057f9b2b1a,lex/none,toxic,,True,0,0.9918451001768088,0.0783733016392498,0.8639532480250303,0.0023681311024913,0.938791616143394,0.0654940403107392,..why are you acting dumb??,borderline,'acting dumb',toxic,,True
14aa542896539d39,lex/none,toxic,,True,0,0.9917896858148524,0.0070976372554667,0.901407278972289,0.0037031750026157,0.1967640869538694,0.0033836648160804,Hello kirbies ^.^.It's MQK!!Post crap here ^.^.,clean,'post crap here',clean,,False
807057f01a51ccf7,nolex/none,toxic,,False,0,0.9917669777513386,0.0567492106431135,0.6795746077552202,0.0188076027111335,0.8596850818086066,0.0270080868167716,I'm a little poop head,clean,self-directed juvenile,clean,,False
d5d6d5e04764389b,nolex/none,toxic,,False,0,0.9914780532641094,0.0068440154683737,0.0310501981559852,0.0017324184242412,0.3100932981563666,0.4934428131923907,Wilders deserves vadalism he's a racist!,borderline,"'deserves vandalism', racist accusation",borderline,,False
14b4763cf87427b0,nolex/none,toxic,,False,0,0.991412683562964,0.016366909245957,0.4507240796287414,0.0114399824612435,0.3248247552942855,0.0340106385772176,"== VIVA HITLER == 

 hell yea",toxic,'VIVA HITLER',toxic,,False
6b6f109b454c2211,nolex/none,toxic,,False,0,0.9911405963421028,0.0094900938984546,0.0734265501705033,0.0029626594020328,0.7205503516184107,0.02998892059741,I SMELL LIKE DONKEY POOP!!!,clean,juvenile,clean,,False
27627e4b3ede2fbf,lex/none,toxic,,True,0,0.990653482260158,0.0296177784894856,0.7190997766646358,0.0007976924870624,0.1980447355728012,0.0084732296234128,awh that sucks...,clean,idiom,clean,,False
e26d643ee1d51edb,lex/none,toxic,,True,0,0.990320279348326,0.0483797403229422,0.8340783890041569,0.0043251553509126,0.5193373735834872,0.007629978099661,You editors suck. Who pays you to block 911 truth?,toxic,'you editors suck',toxic,,False
8cc3f83611bd567a,nolex/none,toxic,,False,0,0.9902592046221336,0.0214695433400184,0.5581637194786501,0.0078064263398335,0.4792091124071592,0.0342987968682555,"== Pooop 4 days == 

 Do you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipplesDo you like poopz I do poop and poop poop and poopsies and poop fart blow cheese SWAGIKARP fart fart cheese nipples",clean,juvenile spam,clean,,False
8fb94932b976717b,lex/none,toxic,,True,0,0.9901328858317304,0.005590086298167,0.5587769756059207,0.0011121448021359,0.2377208958507462,0.0162862483639227,"""who cares?== 
 seriously, who gives a shit what name you call them? does anyone really think that some college pHd candidate is going to cite a porn article on wikipedia while writing his thesis, then fail because he used the title """"porn star"""" when they aren't really stars? remember this folks: arguing on the internet is like being in the special olympics. even if you win, you're still retarded. so all of you clowns with masters in english, shut the hell up. it's an article, on the internet, about PORN!!! 
 i'd sign this, but i don't know how, and quite frankly, it's not important. it's PORN!!!! 

 ==""",borderline,"'who gives a shit', undirected",borderline,,False
bb2c8c55ce31fdb3,lex/none,toxic,,True,0,0.9901018329255196,0.0027163890310998,0.3707794667470194,0.0014340441108699,0.5095814955151716,0.0181221947657635,"==ROFLCON on YewTewb== 
 It looks quite stupid",clean,opinion about content,clean,,False
705366c785a0770e,lex/none,toxic,,True,0,0.9900749912827956,0.0062086392907478,0.4849389737033558,0.0019059768100479,0.750021475185438,0.023333340070881,:::Yes. I was just being stupid and lazy.,clean,self-directed,clean,,False
815e655bc2199315,nolex/none,toxic,,False,0,0.989985798176732,0.0266308923541177,0.9919395541715584,0.022510946135216,0.729088414429076,0.0423221963843166,how can i help yo ass,clean,vernacular 'yo ass',clean,,False
